,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,Pass,Parents_edu
463,GP,F,15,U,GT3,T,2,2,other,other,course,mother,1,3,0,yes,yes,no,no,yes,yes,yes,no,5,1,2,1,1,3,3,10,10,10,Portuguese,TRUE,2
464,GP,M,16,U,GT3,T,3,3,services,other,home,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,2,3,1,1,5,3,13,14,14,Portuguese,TRUE,3
465,GP,M,15,R,GT3,T,4,4,other,other,home,father,4,3,0,no,yes,no,yes,yes,yes,yes,yes,1,2,4,3,4,1,7,12,10,11,Portuguese,TRUE,4
466,GP,F,16,U,LE3,T,4,4,health,health,other,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,5,3,4,1,1,4,1,15,15,14,Portuguese,TRUE,4
467,GP,M,15,U,LE3,A,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,4,3,13,14,14,Portuguese,TRUE,4
468,GP,F,16,R,GT3,T,3,3,services,other,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,2,3,11,11,11,Portuguese,TRUE,3
469,GP,F,16,U,GT3,T,2,2,at_home,other,home,mother,1,2,1,yes,no,no,yes,yes,yes,yes,no,3,1,2,1,1,5,7,8,10,10,Portuguese,TRUE,2
470,GP,M,15,U,LE3,T,4,2,teacher,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,3,2,1,1,3,7,18,17,18,Portuguese,TRUE,4
471,GP,M,15,R,GT3,T,2,1,health,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,2,1,1,5,3,10,9,10,Portuguese,TRUE,2
472,GP,M,16,U,GT3,T,4,4,teacher,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,5,5,16,14,14,Portuguese,TRUE,4
473,GP,M,15,U,GT3,T,4,4,other,teacher,reputation,father,2,2,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,1,2,3,16,15,16,Portuguese,TRUE,4
474,GP,M,16,U,GT3,T,3,3,other,services,home,father,2,1,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,1,5,5,14,14,15,Portuguese,TRUE,3
475,GP,M,17,R,GT3,T,1,3,other,other,course,father,3,2,1,no,yes,no,yes,yes,yes,yes,no,5,1,4,1,4,5,7,12,11,11,Portuguese,TRUE,3
476,GP,M,15,U,GT3,T,3,4,other,other,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,3,3,1,2,4,1,14,13,14,Portuguese,TRUE,4
477,GP,F,15,U,GT3,T,1,2,at_home,services,course,mother,1,2,0,no,no,no,no,no,yes,yes,no,3,1,3,1,2,1,0,14,14,14,Portuguese,TRUE,2
478,GP,M,15,U,GT3,T,2,2,services,services,home,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,5,5,14,13,13,Portuguese,TRUE,2
479,GP,F,16,U,LE3,T,2,4,other,health,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,1,2,1,2,5,1,14,12,13,Portuguese,TRUE,4
480,GP,M,16,U,GT3,T,4,4,health,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,3,4,1,4,5,3,12,13,13,Portuguese,TRUE,4
481,GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,5,3,4,1,1,5,0,12,11,11,Portuguese,TRUE,2
482,GP,M,15,U,GT3,T,3,4,services,services,home,father,1,1,0,yes,no,no,no,yes,yes,yes,no,5,3,4,3,2,5,1,9,9,9,Portuguese,FALSE,4
483,GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,5,2,2,1,1,1,0,10,11,11,Portuguese,TRUE,4
484,GP,F,19,U,GT3,T,0,1,at_home,other,course,other,1,2,2,no,yes,no,no,no,no,no,no,3,3,2,1,1,5,0,9,10,11,Portuguese,TRUE,1
485,GP,M,16,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,3,4,2,4,4,7,14,14,15,Portuguese,TRUE,4
486,GP,M,16,U,GT3,T,2,3,other,other,course,mother,2,3,0,no,yes,no,no,no,yes,yes,yes,3,1,3,2,2,1,3,13,12,13,Portuguese,TRUE,3
487,GP,F,15,R,GT3,T,3,4,services,teacher,course,father,2,3,0,no,yes,no,no,yes,yes,yes,yes,4,1,2,2,2,5,0,10,11,12,Portuguese,TRUE,4
488,GP,F,18,U,GT3,T,2,1,services,other,reputation,mother,1,2,3,no,yes,no,yes,yes,no,yes,yes,5,3,4,1,3,5,7,10,9,8,Portuguese,FALSE,2
489,GP,F,17,U,LE3,A,2,1,other,other,course,mother,3,1,0,no,yes,no,no,yes,yes,yes,no,3,1,2,1,2,5,7,11,10,11,Portuguese,TRUE,2
490,GP,F,15,U,GT3,T,1,1,at_home,other,course,mother,3,1,0,no,yes,no,yes,no,yes,yes,yes,4,2,3,1,2,4,5,11,12,13,Portuguese,TRUE,1
491,GP,F,17,U,LE3,T,2,2,other,other,course,father,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,3,4,1,3,5,1,13,12,12,Portuguese,TRUE,2
492,GP,F,16,U,GT3,A,3,4,services,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,1,1,4,5,7,15,13,14,Portuguese,TRUE,4
493,GP,M,16,U,GT3,T,2,1,at_home,other,course,mother,4,1,0,no,no,no,no,yes,yes,no,no,3,1,1,1,1,2,3,9,9,11,Portuguese,TRUE,2
494,GP,F,16,U,GT3,A,2,2,other,other,home,mother,1,1,1,no,no,no,no,yes,yes,no,no,5,2,4,1,1,5,7,13,11,11,Portuguese,TRUE,2
495,GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,4,2,0,no,yes,no,no,yes,yes,no,yes,5,2,3,1,1,5,1,12,11,11,Portuguese,TRUE,4
496,GP,F,15,U,GT3,T,4,4,services,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,2,3,1,1,5,3,13,14,15,Portuguese,TRUE,4
497,GP,M,17,R,GT3,T,3,4,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,no,5,3,4,2,4,5,1,10,9,10,Portuguese,TRUE,4
498,GP,F,16,R,GT3,T,1,1,at_home,other,course,mother,4,2,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,1,3,0,14,13,13,Portuguese,TRUE,1
499,GP,M,18,U,LE3,T,3,1,services,services,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,3,2,4,4,4,4,1,11,11,12,Portuguese,TRUE,3
500,GP,F,18,U,GT3,A,3,2,other,services,course,other,1,3,0,no,yes,no,yes,no,yes,yes,yes,4,2,3,5,1,5,7,12,11,11,Portuguese,TRUE,3
501,GP,F,16,R,GT3,T,1,1,other,services,reputation,mother,2,1,0,no,yes,no,yes,yes,yes,no,yes,3,2,3,1,2,1,7,12,11,11,Portuguese,TRUE,1
502,GP,F,16,U,GT3,A,3,3,other,other,course,other,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,2,2,1,1,5,3,9,9,10,Portuguese,TRUE,3
503,GP,M,16,U,LE3,T,1,1,services,other,course,mother,1,2,2,no,no,no,no,yes,yes,no,yes,4,3,4,1,3,5,0,10,10,10,Portuguese,TRUE,1
504,GP,F,15,U,GT3,T,4,4,teacher,teacher,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,2,2,1,1,5,5,13,14,14,Portuguese,TRUE,4
505,GP,F,15,R,GT3,T,1,1,other,other,course,mother,3,1,1,no,no,no,yes,yes,yes,yes,yes,5,3,4,1,1,1,1,8,9,9,Portuguese,FALSE,1
506,GP,M,15,U,GT3,T,4,3,teacher,services,course,father,2,3,0,yes,yes,no,no,yes,yes,yes,no,2,1,2,1,1,3,5,9,11,11,Portuguese,TRUE,4
507,GP,F,15,U,GT3,A,3,3,services,services,home,mother,1,2,0,no,no,no,no,no,yes,no,yes,1,2,2,2,3,1,7,9,8,9,Portuguese,FALSE,3
508,GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,2,3,1,3,5,0,15,13,13,Portuguese,TRUE,4
509,GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,2,3,2,2,2,3,12,11,11,Portuguese,TRUE,2
510,GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,5,1,13,13,13,Portuguese,TRUE,4
511,GP,F,16,U,LE3,T,1,1,at_home,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,3,4,3,3,1,3,10,11,11,Portuguese,TRUE,1
512,GP,M,17,U,GT3,T,2,1,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,4,1,2,5,7,9,7,6,Portuguese,FALSE,2
513,GP,F,15,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,2,5,0,12,12,12,Portuguese,TRUE,1
514,GP,F,15,U,LE3,A,2,1,at_home,other,home,mother,2,1,0,no,yes,no,yes,yes,no,yes,yes,4,3,2,1,1,5,0,11,10,10,Portuguese,TRUE,2
515,GP,F,15,U,GT3,T,3,2,health,services,home,father,1,2,1,no,yes,no,no,yes,yes,yes,no,3,2,2,1,1,3,1,11,11,11,Portuguese,TRUE,3
516,GP,F,15,U,GT3,T,1,2,at_home,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,2,2,1,1,5,5,13,12,13,Portuguese,TRUE,2
517,GP,F,15,U,GT3,T,1,2,at_home,services,course,father,1,2,0,no,no,no,no,no,yes,no,yes,2,2,4,2,4,1,5,11,11,11,Portuguese,TRUE,2
518,GP,M,16,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,yes,no,no,yes,no,yes,yes,3,2,2,2,1,5,7,9,9,8,Portuguese,FALSE,4
519,GP,M,15,U,LE3,A,2,1,services,other,course,mother,4,1,0,no,no,no,no,yes,yes,yes,no,4,3,4,2,4,5,0,12,11,11,Portuguese,TRUE,2
520,GP,M,16,U,LE3,T,2,1,at_home,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,4,3,4,3,4,5,5,9,10,10,Portuguese,TRUE,2
521,GP,F,15,R,GT3,T,3,3,services,services,reputation,other,2,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,1,1,2,3,3,1,13,13,13,Portuguese,TRUE,3
522,GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1,1,0,no,yes,no,no,yes,no,yes,yes,4,3,4,1,1,4,5,11,9,11,Portuguese,TRUE,3
523,GP,F,17,U,GT3,T,4,4,other,teacher,course,mother,1,1,0,yes,yes,no,no,yes,yes,no,yes,4,1,1,1,1,4,0,13,13,13,Portuguese,TRUE,4
524,GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,yes,no,yes,yes,yes,yes,no,no,4,3,4,1,1,1,0,7,8,8,Portuguese,FALSE,3
525,GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1,1,3,no,no,no,no,yes,yes,no,no,2,1,2,3,3,5,7,9,8,10,Portuguese,TRUE,2
526,GP,F,18,R,GT3,T,1,1,at_home,other,course,mother,3,1,3,no,yes,no,yes,no,yes,no,no,5,1,4,1,4,4,5,11,10,11,Portuguese,TRUE,1
527,GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,3,1,0,no,no,no,no,no,yes,no,no,4,1,2,1,2,3,3,12,10,11,Portuguese,TRUE,2
528,GP,M,16,U,GT3,T,3,3,other,services,course,father,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,4,4,4,5,0,10,10,1,Portuguese,FALSE,3
529,GP,M,16,U,LE3,T,1,2,health,services,course,mother,2,1,2,no,no,no,no,no,yes,yes,no,4,3,4,3,4,5,0,9,8,10,Portuguese,TRUE,2
530,GP,M,17,R,LE3,T,2,1,at_home,other,course,mother,2,1,1,no,no,yes,yes,yes,no,yes,yes,3,2,2,2,2,5,7,8,8,9,Portuguese,FALSE,2
531,GP,M,17,R,GT3,T,3,2,other,other,course,mother,2,2,2,yes,yes,no,no,yes,yes,yes,yes,4,3,4,1,4,3,3,7,6,8,Portuguese,FALSE,3
532,GP,M,15,U,LE3,T,1,2,other,other,course,mother,2,1,0,no,no,no,yes,yes,yes,no,no,4,3,4,2,4,5,1,8,9,10,Portuguese,TRUE,2
533,GP,M,16,U,GT3,T,1,3,at_home,services,course,father,1,1,1,no,no,no,no,yes,no,yes,no,5,2,3,1,4,2,1,9,8,8,Portuguese,FALSE,3
534,GP,M,17,R,LE3,T,1,1,other,services,course,mother,4,2,0,no,no,no,yes,yes,no,no,yes,5,2,4,1,4,5,0,8,8,8,Portuguese,FALSE,1
535,GP,M,17,U,GT3,T,3,2,services,services,course,mother,2,1,3,no,yes,no,yes,no,no,no,no,4,3,2,1,1,2,7,8,7,8,Portuguese,FALSE,3
536,GP,M,16,U,GT3,T,2,2,other,other,course,father,1,2,0,no,no,no,no,yes,no,yes,no,4,2,4,2,4,4,0,9,10,11,Portuguese,TRUE,2
537,GP,F,16,U,GT3,T,4,2,health,services,home,father,1,2,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,1,3,0,17,17,18,Portuguese,TRUE,4
538,GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5,1,4,1,1,4,0,12,12,13,Portuguese,TRUE,2
539,GP,F,16,U,GT3,T,4,4,health,health,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,3,0,16,16,17,Portuguese,TRUE,4
540,GP,M,16,U,GT3,T,3,4,other,other,course,father,3,1,1,no,yes,no,yes,no,yes,yes,no,3,3,4,2,4,2,3,9,9,10,Portuguese,TRUE,4
541,GP,M,16,U,GT3,T,1,0,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,2,2,1,1,3,0,16,17,18,Portuguese,TRUE,1
542,GP,M,17,U,LE3,T,4,4,teacher,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,5,0,11,9,10,Portuguese,TRUE,4
543,GP,F,16,U,GT3,T,1,3,at_home,services,home,mother,1,2,0,no,no,no,yes,no,yes,yes,yes,4,2,4,1,1,3,0,14,13,13,Portuguese,TRUE,3
544,GP,F,16,U,LE3,T,3,3,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,4,0,14,14,15,Portuguese,TRUE,3
545,GP,M,17,U,LE3,T,4,3,teacher,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,3,4,4,4,4,0,10,11,11,Portuguese,TRUE,4
546,GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,3,3,4,1,4,5,0,13,12,14,Portuguese,TRUE,2
547,GP,M,17,U,GT3,T,3,3,other,other,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,no,4,2,4,1,4,4,3,11,9,10,Portuguese,TRUE,3
548,GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,2,3,3,4,3,7,10,9,11,Portuguese,TRUE,4
549,GP,M,17,U,GT3,T,4,3,other,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,1,3,1,1,2,3,11,11,13,Portuguese,TRUE,4
550,GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,3,3,2,3,3,3,11,10,11,Portuguese,TRUE,4
551,GP,M,16,U,GT3,T,3,3,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,1,3,1,2,3,0,11,12,13,Portuguese,TRUE,3
552,GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,no,no,5,3,2,2,3,5,0,17,18,17,Portuguese,TRUE,4
553,GP,F,17,U,LE3,T,3,3,other,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,2,3,2,3,1,7,14,13,14,Portuguese,TRUE,3
554,GP,F,16,U,GT3,T,3,2,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,1,1,2,1,2,1,7,14,15,16,Portuguese,TRUE,3
555,GP,M,17,U,GT3,T,3,3,services,services,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,2,4,2,3,4,5,11,13,14,Portuguese,TRUE,3
556,GP,M,16,U,GT3,T,1,2,services,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,10,9,11,Portuguese,TRUE,2
557,GP,M,16,U,LE3,T,2,1,other,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,1,3,1,2,5,0,13,14,16,Portuguese,TRUE,2
558,GP,F,17,U,GT3,A,3,3,health,other,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,3,2,3,1,3,3,7,12,13,14,Portuguese,TRUE,3
559,GP,M,17,R,GT3,T,1,2,at_home,other,home,mother,1,2,0,no,no,no,no,yes,yes,no,no,3,1,3,1,4,3,5,9,9,10,Portuguese,TRUE,2
560,GP,F,16,U,GT3,T,2,3,services,services,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,2,3,1,1,2,5,12,12,13,Portuguese,TRUE,3
561,GP,F,17,U,GT3,T,1,1,at_home,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,3,1,1,3,0,12,11,12,Portuguese,TRUE,1
562,GP,M,17,U,GT3,T,1,2,at_home,services,other,other,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,4,4,4,5,7,10,11,12,Portuguese,TRUE,2
563,GP,M,16,R,GT3,T,3,3,services,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,3,4,5,0,11,10,10,Portuguese,TRUE,3
564,GP,M,16,U,GT3,T,2,3,other,other,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,1,3,0,13,12,12,Portuguese,TRUE,3
565,GP,F,17,U,LE3,T,2,4,services,services,course,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,1,5,7,14,15,16,Portuguese,TRUE,4
566,GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,1,3,1,2,5,3,13,13,14,Portuguese,TRUE,4
567,GP,M,16,R,LE3,T,3,3,teacher,other,home,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,3,2,4,3,4,3,7,10,11,12,Portuguese,TRUE,3
568,GP,F,17,U,GT3,T,4,4,services,teacher,home,mother,2,1,1,no,yes,no,no,yes,yes,yes,no,4,1,4,2,3,2,7,14,15,16,Portuguese,TRUE,4
569,GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,2,3,0,11,10,11,Portuguese,TRUE,4
570,GP,F,16,U,GT3,T,4,3,health,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,1,4,2,1,14,14,15,Portuguese,TRUE,4
571,GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,no,no,4,3,3,1,3,4,3,11,12,12,Portuguese,TRUE,3
572,GP,F,17,U,GT3,T,1,1,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,no,no,4,3,4,1,3,1,0,14,15,15,Portuguese,TRUE,1
573,GP,F,17,R,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,2,2,1,2,3,7,13,13,13,Portuguese,TRUE,2
574,GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2,3,0,no,yes,no,yes,no,yes,yes,no,5,2,4,1,1,5,5,13,13,13,Portuguese,TRUE,2
575,GP,F,17,U,GT3,T,3,4,at_home,services,home,mother,1,3,1,no,yes,yes,no,yes,yes,yes,yes,4,3,3,3,4,5,7,8,9,8,Portuguese,FALSE,4
576,GP,F,16,U,GT3,A,3,1,services,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2,2,3,2,2,4,1,11,11,12,Portuguese,TRUE,3
577,GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,1,2,2,1,1,1,3,14,15,15,Portuguese,TRUE,4
578,GP,F,16,U,GT3,T,1,1,at_home,other,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,4,2,2,1,4,5,1,12,13,13,Portuguese,TRUE,1
579,GP,F,17,R,GT3,T,4,3,teacher,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,1,4,0,11,12,12,Portuguese,TRUE,4
580,GP,F,19,U,GT3,T,3,3,other,other,reputation,other,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,2,3,3,12,12,12,Portuguese,TRUE,3
581,GP,M,17,U,LE3,T,4,4,services,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,2,4,4,4,3,7,13,12,12,Portuguese,TRUE,4
582,GP,F,16,U,GT3,A,2,2,other,other,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,3,2,4,1,1,4,0,13,13,13,Portuguese,TRUE,2
583,GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,2,4,5,7,12,11,11,Portuguese,TRUE,2
584,GP,F,17,R,LE3,T,4,4,services,other,other,mother,1,1,0,no,yes,no,no,yes,yes,no,no,5,1,1,1,2,3,5,12,11,11,Portuguese,TRUE,4
585,GP,F,17,U,LE3,T,3,2,other,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,3,4,1,3,1,1,14,16,15,Portuguese,TRUE,3
586,GP,F,17,U,GT3,T,4,3,other,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,3,4,2,4,1,7,11,9,10,Portuguese,TRUE,4
587,GP,M,18,U,LE3,T,3,3,services,health,home,father,1,2,0,no,yes,no,no,yes,yes,yes,no,3,1,4,2,4,4,7,10,10,10,Portuguese,TRUE,3
588,GP,F,17,U,GT3,T,2,3,at_home,other,home,father,2,1,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,4,3,3,12,13,13,Portuguese,TRUE,3
589,GP,F,17,U,GT3,T,2,2,at_home,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,1,4,0,12,12,13,Portuguese,TRUE,2
590,GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,1,2,5,0,11,10,11,Portuguese,TRUE,2
591,GP,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,no,yes,4,2,4,1,1,5,7,12,12,12,Portuguese,TRUE,1
592,GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,2,2,1,1,1,3,0,13,13,14,Portuguese,TRUE,3
593,GP,M,18,U,GT3,T,2,2,other,other,home,mother,2,2,3,no,yes,yes,no,yes,yes,yes,no,3,2,3,5,4,4,7,10,9,10,Portuguese,TRUE,2
594,GP,F,16,U,GT3,T,4,4,teacher,services,home,mother,1,3,0,no,yes,no,yes,no,yes,yes,no,5,2,2,1,1,5,3,15,16,16,Portuguese,TRUE,4
595,GP,F,18,R,GT3,T,3,1,other,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,2,3,1,1,4,3,8,8,8,Portuguese,FALSE,3
596,GP,F,17,U,GT3,T,3,2,other,other,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,5,2,4,1,3,3,1,17,18,17,Portuguese,TRUE,3
597,GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1,2,0,no,yes,no,no,no,yes,yes,no,5,2,3,1,3,3,0,10,11,11,Portuguese,TRUE,3
598,GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,2,2,4,4,3,1,9,10,11,Portuguese,TRUE,2
599,GP,F,17,U,GT3,A,2,1,other,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,3,1,3,1,2,3,0,15,15,16,Portuguese,TRUE,2
600,GP,F,17,U,LE3,T,4,3,health,other,reputation,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,1,3,1,2,3,0,14,12,12,Portuguese,TRUE,4
601,GP,M,17,R,GT3,T,2,2,other,other,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,1,0,12,13,13,Portuguese,TRUE,2
602,GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,3,4,1,3,2,0,13,13,13,Portuguese,TRUE,4
603,GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,2,4,1,0,13,13,14,Portuguese,TRUE,4
604,GP,M,16,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,3,2,1,1,5,1,9,9,9,Portuguese,FALSE,1
605,GP,M,16,U,GT3,T,3,2,at_home,other,reputation,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,5,2,3,1,3,2,0,12,12,12,Portuguese,TRUE,3
606,GP,M,17,U,LE3,T,2,2,other,other,home,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,2,5,4,4,0,16,16,16,Portuguese,TRUE,2
607,GP,F,16,U,GT3,T,2,1,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,3,2,1,1,5,3,9,10,10,Portuguese,TRUE,2
608,GP,F,16,U,GT3,A,4,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,2,3,1,2,5,0,14,13,13,Portuguese,TRUE,4
609,GP,F,18,U,LE3,A,2,4,services,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,2,3,1,1,3,7,10,10,10,Portuguese,TRUE,4
610,GP,F,18,U,LE3,T,2,2,at_home,services,course,mother,1,2,1,no,yes,no,no,no,yes,yes,yes,5,2,1,1,1,5,7,9,8,10,Portuguese,TRUE,2
611,GP,F,18,U,GT3,T,3,3,other,other,course,mother,2,1,1,no,no,no,no,yes,no,yes,no,4,1,1,1,1,3,7,8,7,7,Portuguese,FALSE,3
612,GP,M,18,U,GT3,T,2,2,other,at_home,course,other,1,1,1,no,yes,no,yes,no,no,yes,yes,4,3,3,2,2,1,7,7,8,8,Portuguese,FALSE,2
613,GP,M,17,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,yes,no,yes,no,yes,yes,no,4,1,1,1,2,5,5,10,8,9,Portuguese,FALSE,4
614,GP,F,17,U,GT3,T,3,2,other,other,course,father,1,2,0,no,no,no,yes,yes,yes,no,no,5,3,2,1,1,3,3,14,14,15,Portuguese,TRUE,3
615,GP,F,17,U,LE3,T,1,1,at_home,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,2,2,1,2,4,7,11,10,10,Portuguese,TRUE,1
